Class,Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Gskew,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PercentAmplitude,PeriodLS
lpv,0.08,2.2e-05,10,0.37,0.004,-2.9999999999999997e-05,0.250125,13.869183,0.003107,0.0335,0.266667,0.008904,485.658167
lpv,0.2055,0.0,10,0.288462,0.11199999999999999,0.000271,0.05706900000000001,12.822962,0.008579999999999999,0.044000000000000004,0.490385,0.021232,667.54431
ecl,0.10800000000000001,0.00010800000000000001,3,0.36,0.026000000000000002,-3e-06,0.041563,17.44601,0.0034289999999999998,0.049,0.283333,0.010118,53.453194999999994
lpv,0.016,0.0019510000000000003,55,0.32,0.002,0.002314,2.083333,14.36958,0.000601,0.006999999999999999,0.326667,0.0016699999999999998,20.33964
NonVar,0.0275,0.027082,1,0.301003,0.005,-1e-05,2.322635,15.524087,0.0009050000000000001,0.008,0.51505,0.0028989999999999997,50.387464
lpv,0.1685,0.001324,5,0.293333,0.05,-7.000000000000001e-06,1.0238909999999999,14.230547,0.005744,0.05,0.44,0.016793000000000002,84.938761
lpv,0.0175,0.01243,2,0.296667,-0.004,-6e-06,0.175562,13.062292999999999,0.000672,0.006,0.486667,0.0026030000000000003,0.48807799999999996
lpv,0.017,0.12493,4,0.31,0.001,-1e-06,0.382096,14.424320000000002,0.000655,0.006,0.536667,0.002565,0.993598
lpv,0.0605,0.486729,2,0.288194,-0.011000000000000001,-4e-06,1.186413,12.566806,0.002375,0.02,0.44097200000000003,0.008196,0.99559
lpv,0.0175,0.097538,1,0.296667,0.0035,-1e-06,2.551834,14.931507,0.000604,0.0055,0.516667,0.002512,268.867224
lpv,0.0225,0.437936,4,0.296667,0.006999999999999999,-1e-05,0.957192,15.695163,0.000717,0.008,0.416667,0.00223,1457.93323
ecl,0.20800000000000002,0.0,1,0.163333,0.256,1.9e-05,0.325126,18.545137,0.005222999999999999,0.0455,0.563333,0.020818,0.6244649999999999
lpv,0.209,0.0,17,0.336667,0.11900000000000001,-5.1e-05,0.39032,13.793187,0.008067,0.084,0.25,0.020393,666.920534
lpv,0.063,0.00084,5,0.348837,-0.023,4.7e-05,0.15368900000000002,14.64064,0.00227,0.0235,0.296512,0.0056,40.201038
lpv,0.0735,0.000837,8,0.392523,0.03,0.000128,0.13814300000000002,12.708234,0.0034340000000000004,0.035,0.24299099999999998,0.007478,99.076371
lpv,0.05525,0.070135,4,0.358108,-0.002,4.7e-05,0.08903,14.919770000000002,0.00198,0.023,0.290541,0.00439,46.19705
lpv,0.0465,0.0025399999999999997,2,0.397959,0.021,5e-06,1.264368,13.852837,0.0019089999999999999,0.021,0.306122,0.004333,16.273181
ecl,0.3855,0.0,1,0.183946,0.424,5.3e-05,11.960543,19.51399,0.009332,0.079,0.672241,0.043101,3.054596
lpv,0.0355,0.00078,3,0.28037399999999996,0.0245,-1.4999999999999999e-05,0.6097560000000001,13.669738,0.001215,0.009000000000000001,0.495327,0.003878,333.566962
lpv,0.1485,0.020593,11,0.385714,0.052000000000000005,0.0006450000000000001,0.040438,14.570785999999998,0.005971,0.064,0.28571399999999997,0.012797,223.76907999999997
lpv,0.2235,0.000609,16,0.39,-0.0045,7.099999999999999e-05,0.190961,15.097363,0.008822,0.095,0.31,0.023813,0.99318
lpv,0.141,0.0,48,0.453061,0.086,-0.000261,3.221649,14.038898000000001,0.006331,0.085,0.23265300000000003,0.0166,300.499024
lpv,0.0185,0.101438,3,0.32,0.005,-5e-06,0.050589999999999996,15.6261,0.0005809999999999999,0.006,0.43,0.002368,0.499767
lpv,0.021,0.09364700000000001,2,0.31,-0.002,-1e-06,2.254428,14.01384,0.0007599999999999999,0.0065,0.523333,0.0030329999999999997,16.99475
lpv,0.027999999999999997,0.281663,2,0.293333,0.0035,-6e-06,0.038447,14.958732999999999,0.0009289999999999999,0.009000000000000001,0.52,0.0032090000000000005,409.024609
lpv,0.0255,0.664809,3,0.31666700000000003,0.001,0.0,0.047376999999999996,13.995063,0.0009369999999999999,0.0085,0.396667,0.002751,1390.767173
lpv,0.0775,8e-06,16,0.293333,0.021,-4.1e-05,0.42354899999999995,14.645847,0.002657,0.023,0.523333,0.010001999999999999,50.315443
lpv,0.0185,0.062212,3,0.280936,0.002,1.1e-05,0.433109,15.383298000000002,0.000562,0.005,0.511706,0.0018850000000000002,13.173425
lpv,0.22,4e-06,7,0.363333,-0.135,6.4e-05,0.183584,13.945323000000002,0.008206,0.0805,0.393333,0.024135,116.71359
lpv,0.0355,0.36235,8,0.343333,-0.006,1.2e-05,1.754386,13.307623000000001,0.001501,0.0135,0.413333,0.004697,178.864941
lpv,0.0255,0.214836,2,0.33,-0.0005,-4e-06,0.010117000000000001,15.031279999999999,0.0008990000000000001,0.01,0.366667,0.002195,29.632755
lpv,0.045,7.5e-05,5,0.273333,0.034,-9e-06,0.07202,13.987207000000001,0.0015609999999999999,0.013999999999999999,0.473333,0.006078,1518.65786
ecl,0.149,0.0,1,0.174497,0.08800000000000001,1.1e-05,1.09589,17.479074,0.003464,0.025,0.768456,0.018078999999999998,0.377627
lpv,0.047,0.0,1,0.230769,0.049,-5e-06,0.759013,13.004337,0.0018260000000000001,0.013000000000000001,0.557692,0.008654,1.094091
lpv,0.14300000000000002,0.020743,6,0.3,-0.018000000000000002,7.3e-05,1.708333,14.84668,0.004848,0.045,0.46,0.015453,1393.0570400000001
dsct,0.534,0.07409600000000001,1,0.292929,0.177,-6e-06,3.4582129999999998,20.51166,0.014147,0.19399999999999998,0.48821499999999995,0.050998,0.168046
lpv,0.16075,0.0009119999999999999,4,0.349057,-0.11,0.000178,0.042013,13.357689,0.006547,0.0595,0.320755,0.018802000000000003,291.54738599999996
ecl,0.0515,0.0,1,0.24,0.0425,2e-06,1.436266,16.882497,0.001323,0.011000000000000001,0.61,0.005746,0.9556049999999999
lpv,0.0465,0.0,7,0.28947399999999995,0.0155,5.9999999999999995e-05,0.430262,12.367426,0.0021420000000000002,0.0155,0.378947,0.006106,49.053724
lpv,0.0205,0.302615,3,0.266667,0.0,-8e-06,0.366109,14.360610000000001,0.000669,0.006,0.483333,0.002228,0.9980559999999999
lpv,0.05,3.1e-05,19,0.333333,0.039,-3.7e-05,3.2733220000000003,14.909032999999999,0.0018149999999999998,0.018000000000000002,0.383333,0.005703,450.710907
lpv,0.068,0.069238,6,0.326667,-0.006999999999999999,-1e-05,0.011775,14.631387,0.002381,0.023,0.353333,0.005674,349.418285
lpv,0.4855,0.0,7,0.326667,0.35700000000000004,6e-06,0.030139999999999997,14.150492999999999,0.017695,0.177,0.34,0.0626,166.328494
lpv,0.0235,0.012714,1,0.31,0.0065,6e-06,2.020202,14.883882999999999,0.0007740000000000001,0.006999999999999999,0.53,0.0030239999999999998,0.499688
lpv,0.03475,0.198375,2,0.288462,-0.008,8e-06,0.014518999999999999,13.62775,0.0012289999999999998,0.012,0.42307700000000004,0.003229,0.335518
NonVar,0.021,0.341152,1,0.317726,0.0005,-9e-06,2.0279409999999998,15.767458,0.000686,0.006999999999999999,0.43812700000000004,0.001966,0.500542
lpv,0.026000000000000002,0.10788099999999999,2,0.273333,-0.008,-1.1e-05,0.06115,15.29215,0.000807,0.008,0.47,0.002746,18.54024
ecl,0.107,0.0,1,0.4,0.063,-7.000000000000001e-06,0.191524,16.36457,0.00398,0.052000000000000005,0.213333,0.009233,0.540346
lpv,0.013999999999999999,0.18215499999999998,1,0.34,0.0015,-4e-06,0.366109,13.815557,0.000512,0.005,0.383333,0.001448,10.322183
lpv,0.023,0.266142,3,0.351171,0.005,4e-06,0.014343,15.260043,0.0008269999999999999,0.009000000000000001,0.545151,0.00367,336.33606000000003
lpv,0.0195,0.364259,4,0.343333,0.003,-1e-05,0.074267,13.471797,0.000723,0.006999999999999999,0.416667,0.00193,1446.09238
lpv,0.1555,0.006889,9,0.294118,0.0595,-2.8999999999999997e-05,3.082192,13.431914,0.005581,0.05,0.46274499999999996,0.020928,799.447109
cep,0.07025,0.036102999999999996,1,0.366197,-0.015,0.000139,0.45040600000000003,17.14869,0.00235,0.032,0.267606,0.004722,0.564163
rrlyr,0.34600000000000003,0.369122,1,0.296667,-0.106,-2.8999999999999997e-05,13.045250999999999,19.229773,0.008917,0.1135,0.496667,0.031119,0.5896399999999999
lpv,0.03325,0.226494,2,0.270968,-0.005,-5e-06,0.026760000000000003,13.331232,0.001258,0.011000000000000001,0.47096800000000005,0.0036009999999999996,730.246211
lpv,0.11599999999999999,0.33129899999999995,4,0.326667,0.025,-1.1e-05,0.153022,13.504563000000001,0.004574,0.044000000000000004,0.403333,0.013699000000000001,52.476451000000004
lpv,0.0455,0.025325,2,0.28,0.013000000000000001,-6e-06,0.24677800000000003,14.184652999999999,0.001584,0.015,0.443333,0.00557,23.583733
lpv,0.0425,0.000349,22,0.293333,0.0055,6.4e-05,0.32923600000000003,14.390653,0.001454,0.013999999999999999,0.39,0.003684,436.0172
lpv,0.01125,0.232735,2,0.337838,-0.001,4e-06,0.22182800000000003,12.609331,0.000488,0.004,0.46621599999999996,0.001348,334.509765
lpv,0.06725,0.9630620000000001,2,0.328947,0.001,2e-06,0.028794,13.022776,0.0026920000000000004,0.0245,0.368421,0.007256,0.958936
lpv,0.028999999999999998,0.034986,3,0.33,0.0065,-8e-06,0.056433000000000004,13.87481,0.0010630000000000001,0.01,0.443333,0.0030269999999999997,116.883734
lpv,0.0175,0.33405,7,0.366935,0.0,1e-06,4.368175,13.892968,0.000713,0.006999999999999999,0.423387,0.002231,16.625971
ecl,0.153,0.0,8,0.363333,0.0795,-0.005944,6.445672,17.728827,0.005497999999999999,0.0815,0.18,0.01183,0.469344
lpv,0.01825,0.066223,2,0.26087,0.0055,1.8e-05,0.642441,12.861009,0.000701,0.006,0.417391,0.002022,0.993641
lpv,0.14375,0.117447,3,0.327434,0.052000000000000005,-4e-05,0.04156,13.491628,0.005268999999999999,0.048,0.43362799999999996,0.014684000000000001,789.6627940000001
lpv,0.01875,0.86516,1,0.348624,0.002,6e-06,0.017255,14.586028,0.000677,0.006999999999999999,0.321101,0.001645,1.069092
lpv,0.016,0.012529,6,0.37333299999999997,-0.0025,-1.4999999999999999e-05,0.57943,15.21173,0.000585,0.0065,0.37666700000000003,0.0017420000000000003,25.295272
rrlyr,0.1255,0.0,1,0.476667,0.032,6e-06,2.994446,16.199653,0.005391,0.0835,0.116667,0.009637,0.320625
lpv,0.0245,0.0,3,0.24080300000000002,0.009000000000000001,-2e-06,1.035503,12.912007000000001,0.000935,0.006,0.6120399999999999,0.004493,27.669475
lpv,0.064,0.05434,3,0.31666700000000003,0.0095,-1.3000000000000001e-05,0.34129699999999996,13.837873000000002,0.002182,0.0185,0.45,0.006178,22.561857999999997
lpv,0.1115,0.8889870000000001,5,0.306122,0.004,3.5e-05,0.344828,14.006357000000001,0.004085,0.0415,0.29591799999999996,0.008748,667.2004049999999
lpv,0.185,0.0,13,0.36,0.039,-9.4e-05,0.019427,14.5813,0.007141,0.0805,0.23666700000000002,0.016996999999999998,235.845669
lpv,0.051,0.0,30,0.42,-0.0255,-0.000205,0.335909,14.86217,0.0019140000000000001,0.022000000000000002,0.443333,0.005448,205.20633600000002
rrlyr,0.2615,0.0,1,0.43333299999999997,-0.098,0.000101,9.370331,18.428476999999997,0.008281,0.1145,0.25666700000000003,0.020183,0.593986
lpv,0.0195,0.38419699999999996,1,0.317726,0.003,1e-06,0.022471,14.903314000000002,0.000647,0.006,0.444816,0.0020800000000000003,17.701389000000002
ecl,0.0435,0.002065,8,0.323333,0.027000000000000003,6.500000000000001e-05,4.423963,16.701703,0.001349,0.016,0.37,0.004311,0.783606
ecl,0.2125,0.0,1,0.13333299999999998,0.276,-2.9999999999999997e-05,0.178699,18.42342,0.004759,0.0315,0.713333,0.023447,1.49966
rrlyr,0.282,0.007982,1,0.286667,0.095,-9e-06,1.747682,19.38531,0.007408,0.0995,0.443333,0.031207,0.36137800000000003
lpv,0.0225,0.5829810000000001,2,0.336667,-0.0005,0.0,0.204918,14.059463000000001,0.000816,0.0075,0.44,0.0023469999999999997,15.503696
lpv,0.0735,0.566581,3,0.340206,0.0005,4.9e-05,0.976909,12.425165,0.00302,0.026000000000000002,0.319588,0.0062770000000000005,20.212502999999998
lpv,0.01275,0.019923,5,0.24338600000000002,-0.004,-1e-05,0.132655,14.253720000000001,0.00044800000000000005,0.004,0.37037,0.001614,50.837496
ecl,0.0665,0.0,1,0.15,0.0795,1.2e-05,0.11932000000000001,17.144623,0.001538,0.011000000000000001,0.73,0.007526000000000001,4.762916000000001
lpv,0.0105,0.001977,24,0.333333,-0.004,-0.000381,1.395349,13.545086999999999,0.000405,0.004,0.31,0.0011070000000000001,6.59198
lpv,0.013000000000000001,0.173879,2,0.29,0.004,-1.3000000000000001e-05,0.051298,12.98546,0.000526,0.005,0.41,0.001463,60.642396999999995
lpv,0.0225,0.0008060000000000001,1,0.277592,0.01,3e-06,1.464129,15.450589,0.000754,0.006999999999999999,0.578595,0.003754,1.001541
lpv,0.03,7.000000000000001e-06,24,0.35,0.013999999999999999,-1.8e-05,0.56953,15.306907,0.001048,0.0125,0.3,0.002809,160.46686499999998
lpv,0.02225,0.47618299999999997,1,0.336449,0.006,-4e-06,0.600601,13.613195999999999,0.0008900000000000001,0.008,0.429907,0.002938,0.988826
lpv,0.035,0.514414,4,0.33,0.0045,4e-06,0.42662100000000003,14.58745,0.001302,0.013000000000000001,0.38,0.003839,866.3753640000001
lpv,0.02025,0.813278,1,0.339806,0.0035,-4e-06,0.759013,13.969816,0.0008289999999999999,0.006999999999999999,0.417476,0.002362,22.246523999999997
lpv,0.0185,0.9196700000000001,3,0.326316,0.0,1.8e-05,0.380711,13.484020999999998,0.0007700000000000001,0.008,0.4,0.001928,295.988853
lpv,0.2945,0.156921,5,0.353448,-0.0045,9.4e-05,0.029233,13.537009,0.011892,0.11599999999999999,0.284483,0.024769,91.251775
lpv,0.01525,0.009566,2,0.306667,0.009000000000000001,-7.000000000000001e-06,0.180614,14.500727,0.000539,0.005,0.353333,0.0017929999999999999,591.322596
lpv,0.027999999999999997,0.046138,3,0.28,0.004,-2e-06,0.966184,13.098643,0.000995,0.008,0.5,0.003321,177.396663
rrlyr,0.4095,4.2e-05,1,0.381818,-0.1045,0.000164,13.576966,18.98076,0.011745,0.157,0.349091,0.025779000000000003,0.629757
ecl,0.028999999999999998,0.0,11,0.313333,0.0215,0.000371,3.277154,15.53045,0.001067,0.01,0.406667,0.002834,0.746476
lpv,0.13225,0.0,26,0.381215,0.003,-0.00023700000000000001,0.39398299999999997,14.497420000000002,0.005175,0.053,0.314917,0.01132,205.337534
lpv,0.0245,0.178244,7,0.324176,-0.005,2e-06,0.685714,14.073879000000002,0.000926,0.009000000000000001,0.384615,0.002558,13.117445000000002
cep,0.1395,0.0,1,0.521127,-0.076,4.9e-05,0.897328,16.359979,0.005984000000000001,0.085,0.133803,0.011629,1.314077
lpv,0.016,0.021799000000000002,1,0.284281,0.0,9e-06,0.520446,15.188210999999999,0.000551,0.005,0.541806,0.002041,0.9990680000000001
ecl,0.1425,0.0,2,0.14381300000000002,0.18,-0.00072,12.432916,17.704076999999998,0.0033740000000000003,0.021,0.8461540000000001,0.017797,0.517893
lpv,0.0155,0.276432,2,0.326667,-0.0015,1e-06,0.010868000000000001,13.56471,0.000604,0.005,0.523333,0.002801,0.498669
lpv,0.067,0.09639500000000001,3,0.33,-0.0215,-6e-06,0.764575,13.256379999999998,0.002764,0.026000000000000002,0.37333299999999997,0.007995,21.253513
lpv,0.0285,0.36254899999999995,3,0.333333,0.003,-2.1e-05,0.36267699999999997,14.174653,0.001,0.009000000000000001,0.476667,0.0033159999999999995,8480.0118
lpv,0.0365,0.148345,2,0.283333,0.006999999999999999,-5e-06,0.070947,15.207413,0.001149,0.013000000000000001,0.37,0.003551,0.9562579999999999
lpv,1.2835,0.0,16,0.48,0.128,-0.00035499999999999996,2.91807,14.498142999999999,0.059493,0.8270000000000001,0.173333,0.10476300000000001,361.132273
lpv,0.019,0.118377,1,0.286667,-0.001,2e-06,0.011492,15.6281,0.000558,0.006,0.48,0.0017280000000000002,0.998165
lpv,0.017,0.42129300000000003,6,0.35,-0.003,-1.4000000000000001e-05,0.497512,13.829013,0.0006360000000000001,0.006,0.406667,0.0018800000000000002,831.29742
rrlyr,0.392,0.059635,1,0.276074,0.048,0.00017900000000000001,14.59111,19.75854,0.010494,0.131,0.509202,0.038972,0.256614
lpv,0.0245,0.401503,2,0.333333,0.0015,-1.3000000000000001e-05,0.637959,15.420273000000002,0.000813,0.008,0.45,0.002594,2861.8390600000002
lpv,0.027000000000000003,0.22675700000000001,3,0.31666700000000003,-0.006999999999999999,1.1e-05,4.929577,13.01587,0.001057,0.009000000000000001,0.46,0.0033810000000000003,0.996921
lpv,0.011000000000000001,0.09728099999999999,1,0.277372,0.0015,1e-06,0.178611,13.290314000000002,0.00043099999999999996,0.003,0.525547,0.001655,50.462334000000006
lpv,0.017,0.010341,2,0.28089899999999995,0.005,2e-06,0.01766,12.074337,0.000715,0.006,0.325843,0.001657,0.985611
lpv,0.02825,0.011517,2,0.339806,0.0115,-3e-06,0.016344,13.883951000000001,0.001118,0.01,0.330097,0.002665,123.514104
lpv,0.02,0.022807,1,0.248,-0.0015,-3e-06,0.02171,13.118976000000002,0.000869,0.006,0.624,0.003963,10.017578
lpv,0.094,0.003982,5,0.346667,0.0275,-3.6e-05,0.139179,13.269337,0.0038979999999999996,0.039,0.37666700000000003,0.013496000000000001,1459.96766
ecl,0.125,0.0,1,0.166667,0.1565,3e-06,0.253868,17.561543,0.00336,0.028999999999999998,0.606667,0.013165000000000001,4.76501
lpv,0.1795,0.005304,22,0.293333,-0.027999999999999997,-8e-06,0.285598,14.139617000000001,0.00573,0.047,0.436667,0.015135,868.82616
lpv,0.02775,0.341152,5,0.357143,0.0035,-1.9e-05,0.117165,13.374196,0.001123,0.011000000000000001,0.28571399999999997,0.002467,222.92147999999997
lpv,0.0295,0.026026,6,0.381818,0.0,3.4e-05,0.177527,14.600267,0.001157,0.013999999999999999,0.327273,0.0026030000000000003,1.0340200000000002
lpv,0.07,0.372082,3,0.33,-0.0045,-3.8e-05,0.21498299999999998,14.53426,0.002442,0.0255,0.396667,0.007328,32.046642999999996
cep,0.213,0.0,1,0.42,-0.028999999999999998,-2.1e-05,0.473684,15.613582999999998,0.008422,0.106,0.20666700000000002,0.015522,3.6177370000000004
lpv,0.271,0.013708000000000001,11,0.336667,-0.03,-9.499999999999999e-05,2.446483,13.952243,0.009845999999999999,0.102,0.27,0.023706,82.765555
ecl,0.10099999999999999,0.0,1,0.126667,0.1235,1.1e-05,0.187331,17.506807000000002,0.002464,0.016,0.71,0.011372,12.317577
lpv,0.02675,0.225883,1,0.247863,0.0055,0.0,0.012999,13.467316,0.000974,0.008,0.487179,0.0030440000000000003,0.9334309999999999
lpv,0.0155,0.29172600000000004,1,0.323333,0.0,-3e-06,0.014522,14.9311,0.0005639999999999999,0.006,0.56,0.002478,1025.481371
lpv,1.2725,0.49502299999999994,8,0.35443,0.004,0.001465,0.064599,12.980089,0.05405599999999999,0.5429999999999999,0.25316500000000003,0.10534,308.372787
lpv,0.017,0.224223,4,0.326667,0.002,2e-06,0.272926,13.856847,0.000612,0.005,0.43333299999999997,0.001876,1470.241149
lpv,0.01175,0.08457100000000001,2,0.304348,0.0065,-4.1e-05,0.048780000000000004,15.11858,0.000433,0.004,0.449275,0.001058,0.105806
lpv,0.013999999999999999,0.013327,2,0.29,0.0015,-6e-06,0.32970700000000003,13.466026999999999,0.000526,0.004,0.443333,0.001485,0.996611
lpv,0.035,0.320923,2,0.386364,-0.002,-1e-05,0.020426,12.736602,0.00155,0.016,0.272727,0.00318,19.626131
lpv,0.0145,0.001813,1,0.296667,0.006999999999999999,2e-06,0.42839700000000003,14.937463000000001,0.000484,0.004,0.513333,0.001808,19.411204
lpv,0.0775,0.0,13,0.353333,0.0455,2e-05,0.011826999999999999,14.57763,0.002967,0.03,0.37333299999999997,0.008751,240.489923
lpv,0.022000000000000002,0.23394099999999998,1,0.348624,-0.004,-1.9e-05,0.013411000000000001,13.713725,0.000901,0.009000000000000001,0.311927,0.0024059999999999997,0.25504499999999997
lpv,0.011000000000000001,0.103497,1,0.37,-0.001,-6e-06,0.36438200000000004,15.56306,0.000377,0.004,0.423333,0.001092,1.094695
lpv,0.1225,0.007054,10,0.363333,-0.003,-1.1e-05,0.7323029999999999,14.873970000000002,0.00454,0.0505,0.28,0.010151,220.141466
lpv,0.025,0.156263,3,0.27,0.003,-8e-06,7.222222,15.285737,0.000831,0.009000000000000001,0.49,0.002813,20.553615
lpv,0.0585,0.264775,4,0.336667,-0.0045,-7.000000000000001e-06,0.014328,13.945657,0.0022199999999999998,0.02,0.43333299999999997,0.006167,73.747896
lpv,0.165,0.00024900000000000004,11,0.357143,-0.126,0.000256,0.023486,13.016255000000001,0.006923,0.0745,0.265306,0.017721999999999998,446.79472000000004
lpv,0.0135,0.20236600000000002,2,0.32,0.0025,-6e-06,0.046973,13.510342999999999,0.0005269999999999999,0.0045,0.403333,0.0015539999999999998,2193.286965
ecl,0.155,3e-06,1,0.306667,0.066,1.9e-05,0.30701999999999996,18.763676999999998,0.004375,0.0535,0.416667,0.013866999999999999,0.223327
NonVar,0.016,1.3000000000000001e-05,1,0.264214,0.0035,1e-06,2.223137,14.519642000000001,0.000603,0.005,0.602007,0.0030989999999999998,0.49771499999999996
ecl,0.7555,0.0,4,0.13684200000000002,1.189,0.033689,90.396476,19.275561,0.019,0.083,0.810526,0.086798,0.506614
lpv,0.0135,0.01977,4,0.33,-0.003,1e-06,0.382096,13.2804,0.000517,0.004,0.413333,0.001506,294.04823
lpv,0.0125,0.093153,6,0.31666700000000003,0.0,-1e-05,0.302596,14.482297,0.000433,0.004,0.563333,0.001864,1.0567389999999999
ecl,0.3965,0.0,1,0.076655,0.9985,8e-06,0.49013599999999996,19.281247,0.011869,0.064,0.902439,0.097858,2.040457
lpv,0.0115,0.212596,2,0.30303,0.001,-3e-06,0.114811,13.272808,0.000404,0.003,0.555556,0.001206,0.49506999999999995
ecl,0.1,0.0,1,0.214047,0.079,0.0,0.14712,17.889498,0.002711,0.022000000000000002,0.668896,0.012806,0.8468110000000001
lpv,0.09699999999999999,0.02087,6,0.38,-0.0025,1.6e-05,1.188525,13.523087,0.004068,0.0385,0.34,0.009134,50.411515
lpv,0.2035,0.00186,8,0.346667,-0.07400000000000001,-3.3e-05,0.016935,14.099967000000001,0.007461,0.08199999999999999,0.313333,0.018224,236.29427900000002
lpv,0.212,1.9e-05,11,0.25666700000000003,0.019,-0.000156,0.336597,14.401813,0.00702,0.054000000000000006,0.52,0.019562,2843.90736
lpv,0.11599999999999999,0.421338,5,0.330275,0.0205,-2.7000000000000002e-05,0.021582,13.740881,0.0045060000000000005,0.042,0.385321,0.011134999999999999,0.9987739999999999
lpv,0.0125,0.150126,2,0.257732,-0.0035,-3e-06,0.46029899999999996,12.90399,0.000505,0.004,0.536082,0.001782,0.8771030000000001
lpv,0.2005,0.002472,8,0.303333,0.03,-5.5e-05,0.736498,14.881123,0.006326,0.067,0.34,0.01746,70.288972
lpv,0.1305,0.067829,6,0.313333,-0.033,4.3e-05,0.190961,13.871467,0.005306,0.055,0.42,0.018678999999999998,74.12984200000001
